Date,Name,CURRENT RATIO,PRICE EARNINGS RATIO,RETURN ON INVESTED CAPITAL,TOTAL DEBT TO TOTAL ASSET,TOTAL DEBT TO TOTAL EQUITY,RETURN ON ASSET RATIO
2010/07/31,IFF ,2.6539,21.7327,15.6452,36.124,91.9347,10.6809
2010/09/30,IFF ,2.8034,23.5789,15.5783,35.8915,88.8687,10.7822
2010/10/31,IFF ,2.1696,26.9846,14.6666,33.3862,80.5487,10.0959
2010/12/31,IFF ,2.1696,21.5697,14.6666,33.3862,80.5487,10.0959
2011/01/31,IFF ,1.7912,21.5697,15.635,32.9942,81.2546,10.4944
2011/03/31,IFF ,1.736,23.7594,13.0685,36.5003,95.1315,9.5592
2011/04/30,IFF ,2.3152,24.0888,11.8592,41.0102,112.7449,9.0102
2011/06/30,IFF ,2.3152,24.9104,11.8592,41.0102,112.7449,9.0102
2011/07/31,IFF ,2.6572,24.9104,12.7156,37.0174,94.9423,9.6486
2011/09/30,IFF ,2.6572,25.7255,12.7156,37.0174,94.9423,9.6486
2011/10/31,IFF ,2.467,25.7255,9.1521,35.6421,97.0318,6.8632
2011/12/30,IFF ,2.467,22.5491,9.1521,35.6421,97.0318,6.8632
2012/01/31,IFF ,2.749,22.5491,9.6578,36.5932,96.2938,6.9249
2012/03/30,IFF ,2.749,19.8718,9.6578,36.5932,96.2938,6.9249
2012/04/30,IFF ,2.8977,19.8718,9.43,36.8826,98.1486,6.4283
2012/06/29,IFF ,2.8977,20.8184,9.43,36.8826,98.1486,6.4283
2012/07/31,IFF ,9.1592,20.8184,6.2464,45.5224,108.4022,4.0199
2012/09/28,IFF ,2.6073,21.783,5.9402,35.3241,74.3335,3.8575
2012/10/31,IFF ,2.6073,22.564,5.9402,35.3241,74.3335,3.8575
2012/12/31,IFF ,2.5572,22.564,5.628,36.4018,76.7117,3.5402
2013/01/31,IFF ,2.5572,27.1831,5.628,36.4018,76.7117,3.5402
2013/03/29,IFF ,2.6011,27.1831,6.0603,36.1628,76.3104,3.928
2013/04/30,IFF ,2.0522,26.4808,4.6519,36.1786,75.9955,3.4101
2013/06/28,IFF ,1.8957,26.1621,4.8788,35.206,73.9179,3.483
2013/07/31,IFF ,1.975,20.4172,5.1641,34.1433,72.8957,3.6373
2013/09/30,IFF ,2.2412,25.941,4.5347,33.6197,71.595,3.196
2013/10/31,IFF ,1.8229,26.795,4.3157,33.1036,69.9758,2.9043
2013/12/31,IFF ,1.6073,24.8253,4.1204,34.862,73.6036,2.7018
2014/01/31,IFF ,1.8933,41.3032,1.3436,31.0042,58.0958,0.7349
2014/03/31,IFF ,1.9513,46.3933,1.2305,30.9612,57.7717,0.5141
2014/04/30,IFF ,1.9927,43.1878,1.6686,30.5798,57.0442,0.9284
2014/06/30,IFF ,1.9232,56.9322,2.0483,30.7479,57.4592,1.0148
2014/07/31,IFF ,1.8619,37.8366,2.193,31.0212,58.5303,1.3803
2014/09/30,IFF ,1.6377,33.0152,2.4201,32.4598,62.6037,1.5842
2014/10/31,IFF ,1.791,25.9878,-4.4687,33.0689,67.2259,-4.6959
2014/12/31,IFF ,1.791,32.0554,-4.4687,33.0689,67.2259,-4.6959
2015/01/31,IFF ,1.9936,32.0554,-4.6593,32.8551,65.4532,-4.985
2015/03/31,IFF ,1.9936,28.1173,-4.6593,32.8551,65.4532,-4.985
2000/04/30,ILMN ,22.657,,,3.757,4.602,
2000/06/30,ILMN ,60.2025,,,0.8948,0.9523,
2000/07/31,ILMN ,45.9968,,,0.8645,0.9251,
2000/09/29,ILMN ,36.51,,,0.8302,0.8949,-22.6229
2000/10/31,ILMN ,35.8921,,,0.7845,0.8719,-23.5602
2000/12/29,ILMN ,32.7437,,,0.7488,0.8406,-16.1606
2001/01/31,ILMN ,20.0208,,,0.7243,0.8306,-19.4493
2001/03/30,ILMN ,18.541,,,18.6721,26.4741,-21.0673
2001/04/30,ILMN ,6.5914,,,19.59,30.9072,-29.6672
2001/06/29,ILMN ,5.7494,,,20.3254,33.18,-31.9855
2001/07/31,ILMN ,5.0933,,,21.5715,36.6539,-33.008
2001/09/28,ILMN ,4.2265,,,22.5353,40.6427,-31.7659
2001/10/31,ILMN ,3.8322,,,24.3652,46.4348,-27.2903
2001/12/31,ILMN ,2.9072,,,24.2661,50.5082,-26.1377
2002/01/31,ILMN ,4.9356,,,25.8157,54.0601,-24.4759
2002/03/29,ILMN ,4.0618,,,25.8952,56.8787,-20.6464
2002/04/30,ILMN ,3.8586,,,20.0956,36.1257,-14.6292
2002/06/28,ILMN ,4.1089,,,0,0,-13.5852
2002/07/31,ILMN ,4.3937,,,0,0,-6.4129
2002/09/30,ILMN ,5.1596,,,0,0,-3.676
2002/10/31,ILMN ,4.8409,,,0,0,-17.1334
2002/12/31,ILMN ,3.866,,-16.2321,0,0,-18.987
2003/01/31,ILMN ,3.6702,,-15.2969,0.171,0.2373,-21.3526
2003/03/31,ILMN ,3.4251,,-15.2969,0.1271,0.1817,-19.1395
2003/04/30,ILMN ,3.4251,156.1053,-15.2969,0.1271,0.1817,-19.1395
2003/06/30,ILMN ,5.7164,156.1053,5.1223,0.0494,0.0611,3.4536
2003/07/31,ILMN ,5.7164,61.1852,5.1223,0.0494,0.0611,3.4536
2003/09/30,ILMN ,6.6028,61.1852,15.8532,0.0367,0.0445,13.0986
2003/10/31,ILMN ,6.6028,45.1839,15.8532,0.0367,0.0445,13.0986
2003/12/31,ILMN ,5.7356,45.1839,23.8294,0.021,0.0255,19.9245
2004/01/31,ILMN ,5.7356,32.9213,23.8294,0.021,0.0255,19.9245
2004/03/31,ILMN ,6.3622,32.9213,-17.8663,53.8574,150.426,-60.3262
2004/04/30,ILMN ,6.3622,44.1196,-17.8663,53.8574,150.426,-60.3262
2004/06/30,ILMN ,5.9027,44.1196,-14.8225,51.7135,139.4676,-50.8714
2004/07/31,ILMN ,5.9027,61.0353,-14.8225,51.7135,139.4676,-50.8714
2004/09/30,ILMN ,6.162,61.0353,-14.4712,49.3731,124.5183,-48.2179
2004/10/31,ILMN ,3.3959,61.0353,-10.2094,40.4984,97.1672,-43.213
2004/12/31,ILMN ,3.3959,69.7176,-10.2094,40.4984,97.1672,-43.213
2005/01/31,ILMN ,0.9896,69.7176,7.8829,42.747,88.6756,3.6291
2005/03/31,ILMN ,0.9896,81.6129,7.8829,42.747,88.6756,3.6291
2005/04/30,ILMN ,1.0424,81.6129,8.8101,40.2948,81.3418,3.8334
2005/06/30,ILMN ,1.0424,86.6197,8.8101,40.2948,81.3418,3.8334
2005/07/31,ILMN ,1.7813,86.6197,6.6146,29.4263,46.9625,0.8541
2005/09/30,ILMN ,1.7813,81.4133,6.6146,29.4263,46.9625,0.8541
2005/10/31,ILMN ,2.2501,81.4133,6.6744,20.8631,34.6689,3.4054
2005/12/30,ILMN ,2.2501,47.5512,6.6744,20.8631,34.6689,3.4054
2006/01/31,ILMN ,2.3406,47.5512,7.4601,20.0202,32.1342,4.1142
2006/03/31,ILMN ,2.3406,57.9311,7.4601,20.0202,32.1342,4.1142
2006/04/30,ILMN ,2.4223,57.9311,7.7513,18.9351,29.7639,4.8192
2006/06/30,ILMN ,2.4223,53.7242,7.7513,18.9351,29.7639,4.8192
2006/07/31,ILMN ,2.4994,53.7242,7.2975,18.467,28.4106,5.9708
2006/09/29,ILMN ,2.4994,56.1762,7.2975,18.467,28.4106,5.9708
2006/10/31,ILMN ,2.4994,42.0647,7.2975,18.467,28.4106,5.9708
2006/12/29,ILMN ,2.2246,42.0647,7.1016,20.2947,33.5786,5.2432
2007/01/31,ILMN ,2.2246,53.3872,7.1016,20.2947,33.5786,5.2432
2007/03/30,ILMN ,2.3338,53.3872,6.8824,19.6254,31.366,5.19
2007/04/30,ILMN ,2.3338,58.8649,6.8824,19.6254,31.366,5.19
2007/06/29,ILMN ,2.2585,58.8649,6.7563,18.3146,28.9987,5.116
2007/07/31,ILMN ,2.2585,62.422,6.7563,18.3146,28.9987,5.116
2007/09/28,ILMN ,2.2788,62.422,7.7978,17.743,27.6239,6.0091
2007/10/31,ILMN ,2.2788,65.0525,7.7978,17.743,27.6239,6.0091
2007/12/31,ILMN ,2.3543,65.0525,10.7844,16.9434,26.0178,7.6408
2008/01/31,ILMN ,2.3543,71.9645,10.7844,16.9434,26.0178,7.6408
2008/03/31,ILMN ,4.3771,71.9645,10.8334,35.9563,71.7334,7.0456
2008/04/30,ILMN ,4.3771,68.2431,10.8334,35.9563,71.7334,7.0456
2008/06/30,ILMN ,5.7068,68.2431,10.7067,35.3535,68.2975,6.599
2008/07/31,ILMN ,5.7068,35.6871,10.7067,35.3535,68.2975,6.599
2008/09/30,ILMN ,5.0611,35.6871,10.2429,37.2076,77.1453,5.8543
2008/10/31,ILMN ,5.0611,25.1635,10.2429,37.2076,77.1453,5.8543
2008/12/31,ILMN ,6.8069,25.1635,7.6222,36.7681,75.0891,4.2939
2009/01/31,ILMN ,6.8069,44.0004,7.6222,36.7681,75.0891,4.2939
2009/03/31,ILMN ,5.5894,44.0004,6.0985,35.4541,70.3316,4.0091
2009/04/30,ILMN ,5.5894,33.9817,6.0985,35.4541,70.3316,4.0091
2009/06/30,ILMN ,5.5638,33.9817,5.1872,35.1111,69.8408,3.5379
2009/07/31,ILMN ,5.5638,35.8841,5.1872,35.1111,69.8408,3.5379
2009/09/30,ILMN ,5.4313,35.8841,5.6377,34.1868,68.1934,3.9725
2009/10/31,ILMN ,5.8674,35.8841,6.6206,32.8272,63.8848,6.3526
2009/12/31,ILMN ,5.8674,39.4288,6.6206,32.8272,63.8848,6.3526
2010/01/31,ILMN ,5.8674,35.2845,6.6206,32.8272,63.8848,6.3526
2010/03/31,ILMN ,3.7829,35.2845,3.9626,31.0249,64.9005,4.0615
2010/04/30,ILMN ,3.7829,48.661,3.9626,31.0249,64.9005,4.0615
2010/06/30,ILMN ,3.9305,48.661,4.5196,30.175,61.3499,4.4448
2010/07/31,ILMN ,3.6705,48.661,4.7183,30.5036,62.5335,4.4352
2010/09/30,ILMN ,3.6705,51.8664,4.7183,30.5036,62.5335,4.4352
2010/10/31,ILMN ,5.0224,51.8664,4.7873,28.7708,56.6522,4.4872
2010/12/31,ILMN ,5.0224,71.2136,4.7873,28.7708,56.6522,4.4872
2011/01/31,ILMN ,1.4194,71.2136,8.5067,27.7713,53.8897,7.1708
2011/03/31,ILMN ,1.4194,92.5873,8.5067,27.7713,53.8897,7.1708
2011/04/30,ILMN ,2.4965,92.5873,9.9286,41.8761,117.6343,7.463
2011/06/30,ILMN ,2.4965,101.268,9.9286,41.8761,117.6343,7.463
2011/07/31,ILMN ,2.2267,101.268,12.04,39.0749,100.5212,9.2105
2011/09/30,ILMN ,2.2267,78.1047,12.04,39.0749,100.5212,9.2105
2011/10/31,ILMN ,2.6166,78.1047,15.4544,38.6579,88.258,11.114
2011/12/30,ILMN ,2.6166,73.1341,15.4544,38.6579,88.258,11.114
2012/01/31,ILMN ,2.9008,73.1341,17.4691,37.1869,80.1567,13.1254
2012/03/30,ILMN ,2.9008,60.9696,17.4691,37.1869,80.1567,13.1254
2012/04/30,ILMN ,3.0862,60.9696,18.3542,35.194,72.6499,14.4156
2012/06/29,ILMN ,3.0862,66.5578,18.3542,35.194,72.6499,14.4156
2012/07/31,ILMN ,3.7859,66.5578,18.7174,29.7331,56.3877,14.5573
2012/09/28,ILMN ,3.7859,50.8403,18.7174,29.7331,56.3877,14.5573
2012/10/31,ILMN ,3.7859,56.4148,18.7174,29.7331,56.3877,14.5573
2012/12/31,ILMN ,3.4346,56.4148,16.1668,29.573,57.9756,13.136
2013/01/31,ILMN ,3.4346,47.6459,16.1668,29.573,57.9756,13.136
2013/03/29,ILMN ,4.3094,47.6459,14.2601,26.9564,48.5978,11.3784
2013/04/30,ILMN ,4.3094,45.9123,14.2601,26.9564,48.5978,11.3784
2013/06/28,ILMN ,3.6853,45.9123,14.0227,25.8935,47.4724,11.255
2013/07/31,ILMN ,3.6853,58.4222,14.0227,25.8935,47.4724,11.255
2013/09/30,ILMN ,3.6222,58.4222,13.5736,24.6466,44.267,11.1407
2013/10/31,ILMN ,3.6222,40.0133,13.5736,24.6466,44.267,11.1407
2013/12/31,ILMN ,3.2896,40.0133,13.4311,24.5072,45.3317,11.615
2014/01/31,ILMN ,3.2896,54.1871,13.4311,24.5072,45.3317,11.615
2014/03/31,ILMN ,3.491,54.1871,11.3584,22.9665,40.4598,17.6308
2014/04/30,ILMN ,3.491,54.3409,11.3584,22.9665,40.4598,17.6308
2014/06/30,ILMN ,3.8754,54.3409,10.8851,24.1663,42.0036,16.9118
2014/07/31,ILMN ,3.8754,58.5841,10.8851,24.1663,42.0036,16.9118
2014/09/30,ILMN ,4.218,58.5841,11.2589,23.4245,39.6777,16.8595
2014/10/31,ILMN ,4.218,53.0903,11.2589,23.4245,39.6777,16.8595
2014/12/31,ILMN ,3.9946,53.0903,9.792,22.6745,40.1482,15.224
2015/01/31,ILMN ,3.9946,48.2563,9.792,22.6745,40.1482,15.224
2015/03/31,ILMN ,2.7068,48.2563,12.6554,23.9986,40.4501,11.1834
2015/04/30,ILMN ,2.7068,51.3296,12.6554,23.9986,40.4501,11.1834
2015/06/30,ILMN ,2.742,51.3296,13.5035,23.0388,37.7803,12.102
2015/07/31,ILMN ,2.742,63.5974,13.5035,23.0388,37.7803,12.102
2015/09/30,ILMN ,2.4565,63.5974,12.8012,29.1019,51.6002,11.5883
2015/10/31,ILMN ,2.4889,63.5974,15.355,28.6967,51.1265,13.5232
2015/12/31,ILMN ,2.4889,54.0775,15.355,28.6967,51.1265,13.5232
2016/01/31,ILMN ,2.4889,54.548,15.355,28.6967,51.1265,13.5232
2016/03/31,ILMN ,3.6624,54.548,13.5825,34.0054,61.1882,13.1612
2016/04/30,ILMN ,3.6624,66.2197,13.5825,34.0054,61.1882,13.1612
2016/06/30,ILMN ,6.7908,66.2197,13.3551,26.703,42.9825,14.6288
2016/07/31,ILMN ,6.8207,66.2197,13.3951,26.393,42.1491,14.0526
2016/09/30,ILMN ,6.8207,50.9947,13.3951,26.393,42.1491,14.0526
2016/10/31,ILMN ,6.6932,50.9947,14.0694,25.7108,40.7761,14.0385
2016/12/30,ILMN ,6.6932,52.3295,14.0694,25.7108,40.7761,14.0385
2017/01/31,ILMN ,4.1025,52.3295,12.9821,26.0708,40.8414,12.8592
2017/03/31,ILMN ,4.1025,42.2797,12.9821,26.0708,40.8414,12.8592
2017/04/30,ILMN ,3.7614,42.2797,11.2256,26.09,41.442,9.7462
2017/06/30,ILMN ,3.7614,64.074,11.2256,26.09,41.442,9.7462
2017/07/31,ILMN ,3.8825,64.074,8.9457,25.7293,40.5319,8.8043
2017/09/29,ILMN ,3.8825,64.4165,8.9457,25.7293,40.5319,8.8043
2017/10/31,ILMN ,3.8825,88.5954,8.9457,25.7293,40.5319,8.8043
2017/12/29,ILMN ,3.6037,88.5954,6.9712,25.1285,40.605,8.8048
2018/01/31,ILMN ,3.6037,91.962,6.9712,25.1285,40.605,8.8048
2018/03/30,ILMN ,4.4495,91.962,6.147,32.2559,57.3751,7.8671
2018/04/30,ILMN ,4.4495,109.1393,6.147,32.2559,57.3751,7.8671
2018/06/29,ILMN ,6.0755,109.1393,8.1977,28.0807,47.027,9.6464
2018/07/31,ILMN ,6.0755,72.7193,8.1977,28.0807,47.027,9.6464
2018/09/28,ILMN ,2.6816,72.7193,0.3776,16.8426,23.9498,8.0652
2018/10/31,ILMN ,2.6816,733.9711,0.3776,16.8426,23.9498,8.0652
2018/12/31,ILMN ,2.4822,733.9711,-0.0316,16.6919,23.6499,6.6749
2019/01/31,ILMN ,2.4822,674.0866,-0.0316,16.6919,23.6499,6.6749
2019/03/29,ILMN ,1.849,674.0866,-0.5424,16.6492,23.341,5.8263
2019/04/30,ILMN ,1.849,674.0866,-0.5424,16.6492,23.341,5.8263
2019/06/28,ILMN ,1.0035,674.0866,-8.5562,16.7659,24.7989,-0.1658
2019/07/31,ILMN ,1.0035,674.0866,-8.5562,16.7659,24.7989,-0.1658
2019/09/30,ILMN ,0.9318,674.0866,-37.9058,22.7967,38.1221,-31.5589
2019/10/31,ILMN ,0.9318,674.0866,-37.9058,22.7967,38.1221,-31.5589
2019/12/31,ILMN ,1.2842,674.0866,-37.7612,29.0157,53.8718,-32.0725
2020/01/31,ILMN ,1.2842,674.0866,-37.7612,29.0157,53.8718,-32.0725
2020/03/31,ILMN ,1.4224,674.0866,-39.3156,25.2561,44.569,-33.1401
2000/04/30,INCY ,9.9592,,,23.19,33.7727,-5.8554
2000/06/30,INCY ,12.8508,,,23.4625,33.3342,-5.3478
2000/07/31,INCY ,8.4901,,,21.1784,30.1615,-5.3619
2000/09/29,INCY ,9.7877,,,21.0789,29.4367,-3.6894
2000/10/31,INCY ,8.6736,,,21.0628,29.6991,-4.0691
2000/12/29,INCY ,9.4346,,,21.7235,30.7416,-5.3678
2001/01/31,INCY ,6.866,,,25.4051,40.7194,-23.014
2001/03/30,INCY ,8.2572,,,26.8633,42.5089,-24.5411
2001/04/30,INCY ,7.6216,,,26.675,42.6075,-25.9065
2001/06/29,INCY ,8.0973,,,28.5452,46.4646,-30.0411
2001/07/31,INCY ,5.9049,,,31.1581,56.8883,-21.7675
2001/09/28,INCY ,6.5952,,,34.6021,65.1228,-30.8025
2001/10/31,INCY ,6.1758,,,36.5212,72.3904,-33.7906
2001/12/31,INCY ,6.3168,,,40.4129,86.5122,-37.9361
2002/01/31,INCY ,5.4144,,,44.2071,108.7169,-35.7338
2002/03/29,INCY ,10.9462,,,71.709,354.5146,-27.497
2002/04/30,INCY ,7.1184,,,77.5997,793.3916,-36.7034
2002/06/28,INCY ,6.9106,,,80.5192,1231.6137,-37.9389
2002/07/31,INCY ,15.289,,,73.2738,482.4,-36.7705
2002/09/30,INCY ,21.141,,,77.6859,632.5345,-27.5221
2002/10/31,INCY ,15.0874,,,80.0431,1035.5434,-22.3188
2002/12/31,INCY ,13.5912,,,85.8858,9727.5539,-26.0213
2003/01/31,INCY ,12.7069,,,91.3806,9727.5539,-23.1288
2003/03/31,INCY ,2.3455,,,87.4304,9727.5539,-22.6169
2003/04/30,INCY ,2.1012,,,92.9517,9727.5539,-23.5518
2003/06/30,INCY ,3.1581,,,99.1064,9727.5539,-18.8228
2003/07/31,INCY ,6.6429,,,104.9491,9727.5539,-20.3834
2003/09/30,INCY ,7.5768,,,114.8541,9727.5539,-21.8345
2003/10/31,INCY ,7.549,,,121.5464,9727.5539,-22.4959
2003/12/31,INCY ,8.1548,,,133.5429,9727.5539,-22.8961
2004/01/31,INCY ,7.2254,,,140.2115,9727.5539,-27.612
2004/03/31,INCY ,6.6346,,,164.0839,9727.5539,-37.3315
2004/04/30,INCY ,4.6591,,,191.1149,9727.5539,-51.4144
2004/06/30,INCY ,6.2965,,,148.7251,9727.5539,-55.6502
2004/07/31,INCY ,4.0824,,,170.4765,9727.5539,-70.4294
2004/09/30,INCY ,3.9281,,,210.2323,9727.5539,-83.8161
2004/10/31,INCY ,3.216,,,252.3174,9727.5539,-95.269
2004/12/31,INCY ,9.0942,,,100.9735,9727.5539,-46.5969
2005/01/31,INCY ,4.9392,,-63.9344,62.2044,9727.5539,-44.851
2005/03/31,INCY ,3.8222,,-101.137,55.2458,9727.5539,-59.9638
2005/04/30,INCY ,4.0678,,-74.1811,57.289,9727.5539,-50.4016
2005/06/30,INCY ,3.5955,,-43.9471,61.9981,9727.5539,-32.6051
2005/07/31,INCY ,4.0102,,1.4622,59.9353,9727.5539,-5.2986
2005/09/30,INCY ,3.866,,5.6,65.0381,9727.5539,-4.7028
2005/10/31,INCY ,3.5415,,-27.2233,73.0888,9727.5539,-17.0355
2005/12/30,INCY ,2.864,,-47.2073,83.5821,9727.5539,-23.6684
2006/01/31,INCY ,2.2916,,-107.7764,96.1062,9727.5539,-45.5785
2006/03/31,INCY ,1.9407,,-131.9041,109.7308,9727.5539,-54.555
2006/04/30,INCY ,2.1052,,-83.8056,105.2373,9727.5539,-41.0486
2006/06/30,INCY ,2.025,,-69.9654,112.8363,9727.5539,-35.3957
2006/07/31,INCY ,2.2746,,-5.8988,100.1988,9727.5539,-13.4429
2006/09/29,INCY ,2.5487,,18.3705,102.1893,9727.5539,-4.6686
2006/10/31,INCY ,3.0437,,11.7565,66.9672,9727.5539,-6.5526
2006/12/29,INCY ,3.0479,,9.6477,52.3604,649.9809,-6.575
2007/01/31,INCY ,5.1443,,-12.7331,105.0827,649.9809,-17.3225
2007/03/30,INCY ,5.4343,,-17.262,99.7595,649.9809,-20.3458
2007/04/30,INCY ,5.128,,-28.266,99.1471,649.9809,-26.7904
2007/06/29,INCY ,5.3154,,-3.1017,86.7622,649.9809,-9.5228
2007/07/31,INCY ,3.0741,,-3.0807,84.7692,649.9809,-6.7994
2007/09/28,INCY ,3.0681,,-0.1218,80.8634,649.9809,-4.3
2007/10/31,INCY ,3.8083,,3.6107,70.9383,1196.1522,1.6508
2007/12/31,INCY ,4.8639,,-9.4763,66.9505,703.1261,-9.9687
2008/01/31,INCY ,5.0139,5316.1765,4.6364,61.5315,362.1822,0.7241
2008/03/31,INCY ,4.6705,278.3507,10.4158,56.8546,275.5862,4.9769
2008/04/30,INCY ,3.9808,160.6931,15.7336,44.8168,213.9247,6.3082
2008/06/30,INCY ,3.686,126.0204,19.12,41.6679,173.9077,12.1583
2008/07/31,INCY ,3.686,164.4121,19.12,41.6679,173.9077,12.1583
2008/09/30,INCY ,3.635,164.4121,15.0456,39.7585,155.3116,7.8776
2008/10/31,INCY ,2.6883,1410.6461,-4.3289,2.5884,4.3071,-7.8861
2008/12/31,INCY ,2.8817,2267.2189,-8.6284,1.429,2.2816,-10.0619
2009/01/31,INCY ,2.8817,2037.2738,-8.6284,1.429,2.2816,-10.0619
2009/03/31,INCY ,4.8176,2037.2738,-6.7632,0.9987,1.3489,-7.8928
2009/04/30,INCY ,4.8176,2037.2738,-6.7632,0.9987,1.3489,-7.8928
2009/06/30,INCY ,4.0087,2037.2738,-20.0331,1.0424,1.4719,-15.8908
2009/07/31,INCY ,4.0087,2037.2738,-20.0331,1.0424,1.4719,-15.8908
2009/09/30,INCY ,3.8564,2037.2738,-14.3081,1.0525,1.4908,-8.545
2009/10/31,INCY ,3.8564,2037.2738,-14.3081,1.0525,1.4908,-8.545
2009/12/31,INCY ,4.3398,2037.2738,-7.6787,1.025,1.4178,-5.0697
2010/01/31,INCY ,4.3398,382.861,-7.6787,1.025,1.4178,-5.0697
2010/03/31,INCY ,4.0246,382.861,-5.0346,0.987,1.3796,-4.4623
2010/04/30,INCY ,4.3084,66.8613,7.1314,0.6589,0.9052,4.4254
2010/06/30,INCY ,4.3084,53.204,7.1314,0.6589,0.9052,4.4254
2010/07/31,INCY ,5.2248,53.204,13.9394,1.5271,2.0167,9.9975
2010/09/30,INCY ,5.2248,49.4472,13.9394,1.5271,2.0167,9.9975
2010/10/31,INCY ,5.6077,49.4472,13.6436,2.5245,3.3113,11.4455
2010/12/31,INCY ,5.0242,35.0344,16.8976,2.3103,3.0659,14.1231
2011/01/31,INCY ,4.834,40.6126,15.9863,2.1034,2.774,14.719
2011/03/31,INCY ,3.4091,33.5663,-18.9829,2.6001,3.6933,-13.6581
2011/04/30,INCY ,3.7333,33.5663,-11.3916,2.3568,3.2291,-6.2036
2011/06/30,INCY ,3.5622,33.5663,-15.9171,2.1425,2.9639,-10.2585
2011/07/31,INCY ,3.7388,33.5663,-12.4115,1.7332,2.3636,-8.4634
2011/09/30,INCY ,3.927,35.2787,18.0785,1.6202,2.1747,14.9202
2011/10/31,INCY ,3.9678,44.9993,12.49,1.5556,2.069,9.4883
2011/12/30,INCY ,3.9366,24.3087,19.4346,1.3951,1.8603,14.2436
2012/01/31,INCY ,3.6505,16.111,27.902,1.2249,1.6029,22.3346
2012/03/30,INCY ,3.7105,17.8456,28.6698,0.6763,0.8848,21.4106
2012/04/30,INCY ,3.9128,16.3271,28.4882,0.6428,0.837,20.4911
2012/06/29,INCY ,3.7961,16.2493,24.4067,0.9178,1.1965,18.0461
2012/07/31,INCY ,3.7961,39.228,24.4067,0.9178,1.1965,18.0461
2012/09/28,INCY ,3.5372,39.228,8.0335,0.9513,1.2715,6.3235
2012/10/31,INCY ,3.5372,35.2964,8.0335,0.9513,1.2715,6.3235
2000/04/30,INTC ,2.4553,53.6331,20.686,2.5956,3.4374,19.8037
2000/06/30,INTC ,2.4553,45.3178,20.686,2.5956,3.4374,19.8037
2000/07/31,INTC ,2.4652,45.3178,20.7607,2.5866,3.4271,23.1158
2000/09/29,INTC ,2.4652,25.8152,20.7607,2.5866,3.4271,23.1158
2000/10/31,INTC ,2.5232,25.8152,20.4999,1.9301,2.509,23.7632
2000/12/29,INTC ,2.5232,18.2751,20.4999,1.9301,2.509,23.7632
2001/01/31,INTC ,2.4451,18.2751,19.1037,2.263,2.9071,22.9536
2001/03/30,INTC ,2.4451,18.1466,19.1037,2.263,2.9071,22.9536
2001/04/30,INTC ,2.5368,18.1466,13.6638,2.5579,3.2044,17.6993
2001/06/29,INTC ,2.5368,29.25,13.6638,2.5579,3.2044,17.6993
2001/07/31,INTC ,2.54,29.25,10.2708,2.9349,3.6447,11.4357
2001/09/28,INTC ,2.54,29.6232,10.2708,2.9349,3.6447,11.4357
2001/10/31,INTC ,2.7236,29.6232,6.4128,2.8803,3.5485,6.3918
2001/12/31,INTC ,2.6839,29.6232,3.8617,3.2864,4.072,2.7962
2002/01/31,INTC ,2.6839,60.4808,3.8617,3.2864,4.072,2.7962
2002/03/29,INTC ,2.6839,59.6275,3.8617,3.2864,4.072,2.7962
2002/04/30,INTC ,2.6478,59.6275,5.2105,3.3251,4.116,3.8439
2002/06/28,INTC ,2.6478,33.2182,5.2105,3.3251,4.116,3.8439
2002/07/31,INTC ,2.9925,33.2182,5.9417,3.3657,4.1147,4.4703
2002/09/30,INTC ,2.873,33.2182,7.1226,3.0182,3.7301,5.8543
2002/10/31,INTC ,2.873,24.8036,7.1226,3.0182,3.7301,5.8543
2002/12/31,INTC ,2.8696,24.8036,8.5988,3.0866,3.8485,7.0346
2003/01/31,INTC ,2.8696,33.8478,8.5988,3.0866,3.8485,7.0346
2003/03/31,INTC ,3.0381,33.8478,8.7337,2.7896,3.4519,7.0208
2003/04/30,INTC ,3.0381,36.1778,8.7337,2.7896,3.4519,7.0208
2003/06/30,INTC ,3.0007,36.1778,9.692,2.9214,3.6602,8.0625
2003/07/31,INTC ,3.0007,41.568,9.692,2.9214,3.6602,8.0625
2003/09/30,INTC ,3.073,41.568,11.8628,2.6254,3.3029,9.967
2003/10/31,INTC ,3.073,42.9844,11.8628,2.6254,3.3029,9.967
2003/12/31,INTC ,3.3264,42.9844,16.2723,2.4606,3.0651,12.348
2004/01/31,INTC ,3.3264,37.4419,16.2723,2.4606,3.0651,12.348
2004/03/31,INTC ,3.599,37.4419,18.1318,2.5973,3.2091,14.2056
2004/04/30,INTC ,3.599,27.7551,18.1318,2.5973,3.2091,14.2056
2004/06/30,INTC ,3.2844,27.7551,19.4806,2.2888,2.8865,15.7123
2004/07/31,INTC ,3.2844,24.8649,19.4806,2.2888,2.8865,15.7123
2004/09/30,INTC ,3.0717,24.8649,19.7327,2.2908,2.8669,15.9615
2004/10/31,INTC ,3.0717,17.2931,19.7327,2.2908,2.8669,15.9615
2004/12/31,INTC ,3.005,17.2931,18.1863,1.8777,2.3432,15.7757
2005/01/31,INTC ,3.005,20.1638,18.1863,1.8777,2.3432,15.7757
2005/03/31,INTC ,3.005,20.0259,18.1863,1.8777,2.3432,15.7757
2005/04/30,INTC ,2.7386,20.0259,18.9968,1.4422,1.8191,16.8276
2005/06/30,INTC ,2.7386,20.848,18.9968,1.4422,1.8191,16.8276
